   0.0000000e+00   0.0000000e+00
   1.1261261e-01   3.4646682e-05
   2.2522523e-01   1.0393764e-04
   3.3783784e-01   2.0786809e-04
   4.5045045e-01   3.4643080e-04
   5.6306306e-01   5.1961620e-04
   6.7567568e-01   7.2741227e-04
   7.8828829e-01   9.6980462e-04
   9.0090090e-01   1.2467764e-03
   1.0135135e+00   1.5583086e-03
   1.1261261e+00   1.9043794e-03
   1.2387387e+00   2.2849649e-03
   1.3513514e+00   2.7000388e-03
   1.4639640e+00   3.1495723e-03
   1.5765766e+00   3.6335342e-03
   1.6891892e+00   4.1518910e-03
   1.8018018e+00   4.7046068e-03
   1.9144144e+00   5.2916432e-03
   2.0270270e+00   5.9129597e-03
   2.1396396e+00   6.5685131e-03
   2.2522523e+00   7.2582581e-03
   2.3648649e+00   7.9821468e-03
   2.4774775e+00   8.7401290e-03
   2.5900901e+00   9.5321523e-03
   2.7027027e+00   1.0358162e-02
   2.8153153e+00   1.1218100e-02
   2.9279279e+00   1.2111908e-02
   3.0405405e+00   1.3039523e-02
   3.1531532e+00   1.4000881e-02
   3.2657658e+00   1.4995916e-02
   3.3783784e+00   1.6024558e-02
   3.4909910e+00   1.7086737e-02
   3.6036036e+00   1.8182378e-02
   3.7162162e+00   1.9311406e-02
   3.8288288e+00   2.0473743e-02
   3.9414414e+00   2.1669307e-02
   4.0540541e+00   2.2898017e-02
   4.1666667e+00   2.4159787e-02
   4.2792793e+00   2.5454529e-02
   4.3918919e+00   2.6782154e-02
   4.5045045e+00   2.8142570e-02
   4.6171171e+00   2.9535683e-02
   4.7297297e+00   3.0961395e-02
   4.8423423e+00   3.2419609e-02
   4.9549550e+00   3.3910223e-02
   5.0675676e+00   3.5433134e-02
   5.1801802e+00   3.6988236e-02
   5.2927928e+00   3.8575422e-02
   5.4054054e+00   4.0194582e-02
   5.5180180e+00   4.1845603e-02
   5.6306306e+00   4.3528371e-02
   5.7432432e+00   4.5242770e-02
   5.8558559e+00   4.6988680e-02
   5.9684685e+00   4.8765981e-02
   6.0810811e+00   5.0574549e-02
   6.1936937e+00   5.2414260e-02
   6.3063063e+00   5.4284985e-02
   6.4189189e+00   5.6186595e-02
   6.5315315e+00   5.8118959e-02
   6.6441441e+00   6.0081942e-02
   6.7567568e+00   6.2075408e-02
   6.8693694e+00   6.4099220e-02
   6.9819820e+00   6.6153237e-02
   7.0945946e+00   6.8237316e-02
   7.2072072e+00   7.0351314e-02
   7.3198198e+00   7.2495083e-02
   7.4324324e+00   7.4668476e-02
   7.5450450e+00   7.6871341e-02
   7.6576577e+00   7.9103526e-02
   7.7702703e+00   8.1364877e-02
   7.8828829e+00   8.3655236e-02
   7.9954955e+00   8.5974445e-02
   8.1081081e+00   8.8322344e-02
   8.2207207e+00   9.0698768e-02
   8.3333333e+00   9.3103555e-02
   8.4459459e+00   9.5536537e-02
   8.5585586e+00   9.7997545e-02
   8.6711712e+00   1.0048641e-01
   8.7837838e+00   1.0300296e-01
   8.8963964e+00   1.0554702e-01
   9.0090090e+00   1.0811841e-01
   9.1216216e+00   1.1071695e-01
   9.2342342e+00   1.1334247e-01
   9.3468468e+00   1.1599478e-01
   9.4594595e+00   1.1867370e-01
   9.5720721e+00   1.2137905e-01
   9.6846847e+00   1.2411063e-01
   9.7972973e+00   1.2686826e-01
   9.9099099e+00   1.2965174e-01
   1.0022523e+01   1.3246089e-01
   1.0135135e+01   1.3529550e-01
   1.0247748e+01   1.3815538e-01
   1.0360360e+01   1.4104034e-01
   1.0472973e+01   1.4395017e-01
   1.0585586e+01   1.4688468e-01
   1.0698198e+01   1.4984365e-01
   1.0810811e+01   1.5282689e-01
   1.0923423e+01   1.5583418e-01
   1.1036036e+01   1.5886532e-01
   1.1148649e+01   1.6192010e-01
   1.1261261e+01   1.6499830e-01
   1.1373874e+01   1.6809972e-01
   1.1486486e+01   1.7122414e-01
   1.1599099e+01   1.7437134e-01
   1.1711712e+01   1.7754110e-01
   1.1824324e+01   1.8073321e-01
   1.1936937e+01   1.8394744e-01
   1.2049550e+01   1.8718357e-01
   1.2162162e+01   1.9044138e-01
   1.2274775e+01   1.9372064e-01
   1.2387387e+01   1.9702112e-01
   1.2500000e+01   2.0034259e-01
   1.2612613e+01   2.0368483e-01
   1.2725225e+01   2.0704760e-01
   1.2837838e+01   2.1043067e-01
   1.2950450e+01   2.1383381e-01
   1.3063063e+01   2.1725678e-01
   1.3175676e+01   2.2069933e-01
   1.3288288e+01   2.2416125e-01
   1.3400901e+01   2.2764227e-01
   1.3513514e+01   2.3114217e-01
   1.3626126e+01   2.3466070e-01
   1.3738739e+01   2.3819761e-01
   1.3851351e+01   2.4175267e-01
   1.3963964e+01   2.4532562e-01
   1.4076577e+01   2.4891621e-01
   1.4189189e+01   2.5252421e-01
   1.4301802e+01   2.5614935e-01
   1.4414414e+01   2.5979139e-01
   1.4527027e+01   2.6345008e-01
   1.4639640e+01   2.6712515e-01
   1.4752252e+01   2.7081637e-01
   1.4864865e+01   2.7452346e-01
   1.4977477e+01   2.7824618e-01
   1.5090090e+01   2.8198426e-01
   1.5202703e+01   2.8573746e-01
   1.5315315e+01   2.8950549e-01
   1.5427928e+01   2.9328812e-01
   1.5540541e+01   2.9708506e-01
   1.5653153e+01   3.0089607e-01
   1.5765766e+01   3.0472088e-01
   1.5878378e+01   3.0855921e-01
   1.5990991e+01   3.1241082e-01
   1.6103604e+01   3.1627542e-01
   1.6216216e+01   3.2015275e-01
   1.6328829e+01   3.2404254e-01
   1.6441441e+01   3.2794453e-01
   1.6554054e+01   3.3185843e-01
   1.6666667e+01   3.3578399e-01
   1.6779279e+01   3.3972093e-01
   1.6891892e+01   3.4366897e-01
   1.7004505e+01   3.4762785e-01
   1.7117117e+01   3.5159729e-01
   1.7229730e+01   3.5557700e-01
   1.7342342e+01   3.5956673e-01
   1.7454955e+01   3.6356619e-01
   1.7567568e+01   3.6757510e-01
   1.7680180e+01   3.7159318e-01
   1.7792793e+01   3.7562017e-01
   1.7905405e+01   3.7965577e-01
   1.8018018e+01   3.8369971e-01
   1.8130631e+01   3.8775171e-01
   1.8243243e+01   3.9181149e-01
   1.8355856e+01   3.9587876e-01
   1.8468468e+01   3.9995325e-01
   1.8581081e+01   4.0403468e-01
   1.8693694e+01   4.0812275e-01
   1.8806306e+01   4.1221719e-01
   1.8918919e+01   4.1631771e-01
   1.9031532e+01   4.2042403e-01
   1.9144144e+01   4.2453586e-01
   1.9256757e+01   4.2865292e-01
   1.9369369e+01   4.3277493e-01
   1.9481982e+01   4.3690159e-01
   1.9594595e+01   4.4103263e-01
   1.9707207e+01   4.4516775e-01
   1.9819820e+01   4.4930667e-01
   1.9932432e+01   4.5344911e-01
   2.0045045e+01   4.5759477e-01
   2.0157658e+01   4.6174337e-01
   2.0270270e+01   4.6589462e-01
   2.0382883e+01   4.7004823e-01
   2.0495495e+01   4.7420391e-01
   2.0608108e+01   4.7836139e-01
   2.0720721e+01   4.8252036e-01
   2.0833333e+01   4.8668055e-01
   2.0945946e+01   4.9084166e-01
   2.1058559e+01   4.9500340e-01
   2.1171171e+01   4.9916549e-01
   2.1283784e+01   5.0332763e-01
   2.1396396e+01   5.0748955e-01
   2.1509009e+01   5.1165095e-01
   2.1621622e+01   5.1581153e-01
   2.1734234e+01   5.1997103e-01
   2.1846847e+01   5.2412914e-01
   2.1959459e+01   5.2828557e-01
   2.2072072e+01   5.3244005e-01
   2.2184685e+01   5.3659228e-01
   2.2297297e+01   5.4074197e-01
   2.2409910e+01   5.4488884e-01
   2.2522523e+01   5.4903260e-01
   2.2635135e+01   5.5317296e-01
   2.2747748e+01   5.5730964e-01
   2.2860360e+01   5.6144234e-01
   2.2972973e+01   5.6557079e-01
   2.3085586e+01   5.6969469e-01
   2.3198198e+01   5.7381377e-01
   2.3310811e+01   5.7792773e-01
   2.3423423e+01   5.8203629e-01
   2.3536036e+01   5.8613916e-01
   2.3648649e+01   5.9023607e-01
   2.3761261e+01   5.9432672e-01
   2.3873874e+01   5.9841084e-01
   2.3986486e+01   6.0248813e-01
   2.4099099e+01   6.0655833e-01
   2.4211712e+01   6.1062114e-01
   2.4324324e+01   6.1467628e-01
   2.4436937e+01   6.1872348e-01
   2.4549550e+01   6.2276245e-01
   2.4662162e+01   6.2679292e-01
   2.4774775e+01   6.3081460e-01
   2.4887387e+01   6.3482721e-01
   2.5000000e+01   6.3883048e-01
   2.5112613e+01   6.4282413e-01
   2.5225225e+01   6.4680789e-01
   2.5337838e+01   6.5078147e-01
   2.5450450e+01   6.5474460e-01
   2.5563063e+01   6.5869701e-01
   2.5675676e+01   6.6263843e-01
   2.5788288e+01   6.6656857e-01
   2.5900901e+01   6.7048717e-01
   2.6013514e+01   6.7439396e-01
   2.6126126e+01   6.7828866e-01
   2.6238739e+01   6.8217101e-01
   2.6351351e+01   6.8604073e-01
   2.6463964e+01   6.8989756e-01
   2.6576577e+01   6.9374124e-01
   2.6689189e+01   6.9757149e-01
   2.6801802e+01   7.0138805e-01
   2.6914414e+01   7.0519065e-01
   2.7027027e+01   7.0897903e-01
   2.7139640e+01   7.1275294e-01
   2.7252252e+01   7.1651210e-01
   2.7364865e+01   7.2025626e-01
   2.7477477e+01   7.2398515e-01
   2.7590090e+01   7.2769853e-01
   2.7702703e+01   7.3139612e-01
